CustomerID,Recency,Frequency,MonetaryValue,R rank_norm,F rank_norm,M rank_norm,RFM_Score,CustomerID_Segment
12712.0,22,273,6979.66,77.15,88.07,93.03,8916.0,High Value Customers
12713.0,0,38,848.55,100.0,40.81,50.15,5482.55,Lost Customers
12714.0,8,696,14093.71,89.37,97.3,97.51,9622.6,Top Customers
12715.0,105,20,353.86,49.49,24.71,27.51,2996.7,Lost Customers
12716.0,3,69,1053.49,94.77,57.55,56.56,6258.85,Low Value Customers
12717.0,150,72,1258.91,44.4,58.71,61.44,5806.5,Lost Customers
12718.0,70,19,238.25,56.34,23.5,18.36,2559.9,Lost Customers
12719.0,4,42,608.1,93.18,43.63,41.03,4963.25,Lost Customers
12720.0,2,503,8047.88,96.7,95.28,94.01,9479.45,Top Customers
12721.0,31,251,3906.68,70.99,86.57,85.73,8377.1,High Value Customers
12722.0,84,57,904.33,52.42,52.44,51.85,5211.25,Lost Customers
12723.0,3,69,725.07,94.77,57.55,45.69,5661.0,Lost Customers
12724.0,4,129,2317.52,93.18,73.32,76.2,7788.3,Mid Value Customers
12725.0,370,106,2694.56,27.33,68.92,78.93,6818.7,Low Value Customers
12726.0,27,179,4014.6,73.91,80.4,86.07,8254.5,High Value Customers
12727.0,10,205,5646.53,86.63,83.03,90.81,8784.9,High Value Customers
12728.0,70,61,1070.17,56.34,54.33,57.03,5611.65,Lost Customers
12729.0,113,26,453.01,48.26,30.7,34.0,3514.9,Lost Customers
12730.0,521,47,829.25,11.15,46.95,49.39,4292.2,Lost Customers
12731.0,23,396,25673.21,76.28,93.1,98.96,9380.0,Top Customers
12732.0,179,12,236.26,41.37,15.05,18.21,2073.6,Lost Customers
12733.0,233,162,2326.82,36.81,78.37,76.24,7096.45,Mid Value Customers
12734.0,352,19,639.65,28.76,23.5,42.39,3467.85,Lost Customers
12735.0,314,43,779.57,30.25,44.3,47.71,4406.8,Lost Customers
12736.0,332,4,234.0,29.16,4.97,17.98,1575.4,Lost Customers
12737.0,498,2,3710.5,12.61,3.05,84.82,4945.75,Lost Customers
12738.0,371,11,310.7,27.18,13.69,23.81,2127.95,Lost Customers
12739.0,77,89,2726.73,54.02,64.55,79.08,7096.2,Mid Value Customers
12740.0,63,27,427.6,58.45,31.66,32.51,3614.6,Lost Customers
12741.0,528,16,406.07,10.88,19.82,31.07,2466.65,Lost Customers
12742.0,599,68,1185.02,6.66,57.05,59.98,5110.3,Lost Customers
12743.0,133,131,546.43,46.11,73.64,38.39,5012.3,Lost Customers
12744.0,51,346,13158.16,62.6,91.36,97.21,9026.35,Top Customers
12745.0,486,23,925.41,13.1,27.91,52.68,3931.2,Lost Customers
12746.0,527,20,230.85,10.95,24.71,17.69,1878.5,Lost Customers
12747.0,1,257,9164.59,98.33,86.96,95.1,9314.25,Top Customers
12748.0,0,6662,49970.13,100.0,99.97,99.46,9969.4,Top Customers
12749.0,3,398,6328.49,94.77,93.18,92.11,9283.0,Top Customers
12750.0,128,15,275.88,46.6,18.66,21.09,2418.75,Lost Customers
12751.0,444,62,268.27,15.92,54.77,20.7,3020.4,Lost Customers
12752.0,80,53,4366.78,53.12,50.57,87.45,7123.65,Mid Value Customers
12753.0,3,230,21024.01,94.77,84.98,98.54,9390.65,Top Customers
12754.0,235,65,2949.12,36.54,55.92,80.73,6665.85,Low Value Customers
12755.0,249,116,6406.35,35.28,70.89,92.22,7728.0,Mid Value Customers
12756.0,86,4,112.08,51.98,4.97,6.56,1289.6,Lost Customers
12757.0,15,370,4227.7,83.2,92.29,86.87,8794.55,High Value Customers
12758.0,116,317,9779.0,47.84,90.21,95.64,8684.1,High Value Customers
12759.0,51,302,5020.74,62.6,89.58,89.33,8539.55,High Value Customers
12760.0,455,21,347.8,15.24,25.91,26.99,2490.35,Lost Customers
12761.0,457,27,782.95,15.04,31.66,47.85,3807.15,Lost Customers
12762.0,7,69,1898.52,90.93,57.55,71.63,7030.1,Mid Value Customers
12763.0,137,18,814.16,45.68,22.26,48.89,4041.95,Lost Customers
12764.0,316,45,1693.88,30.15,45.72,68.93,5615.0,Lost Customers
12765.0,471,68,1404.58,13.98,57.05,64.49,5468.15,Lost Customers
12766.0,3,406,10026.43,94.77,93.5,95.86,9498.85,Top Customers
12767.0,375,43,949.82,26.18,44.3,53.5,4664.2,Lost Customers
12768.0,431,20,0.0,17.2,24.71,1.74,1095.0,Lost Customers
12769.0,238,32,1143.6,36.27,36.17,59.02,4875.25,Lost Customers
12770.0,210,37,2975.95,38.67,40.06,80.9,6231.35,Low Value Customers
12771.0,464,16,262.5,14.45,19.82,20.31,1928.4,Lost Customers
12772.0,59,55,892.47,59.72,51.64,51.3,5266.5,Lost Customers
12773.0,563,12,0.0,8.82,15.05,1.71,677.85,Lost Customers
12774.0,535,6,98.7,10.54,7.47,5.25,670.95,Lost Customers
12775.0,16,82,1651.32,82.19,62.17,68.34,6856.65,Low Value Customers
12776.0,667,4,55.5,3.17,4.97,3.01,362.2,Lost Customers
12777.0,457,26,519.45,15.04,30.7,37.06,3184.9,Lost Customers
12778.0,19,115,1757.68,79.5,70.7,69.88,7156.9,Mid Value Customers
12779.0,20,287,6406.76,78.99,88.8,92.24,8922.05,High Value Customers
12780.0,598,20,337.4,6.76,24.71,26.02,2273.8,Lost Customers
12781.0,20,30,707.72,78.99,34.59,45.0,4697.55,Lost Customers
12782.0,4,241,4526.04,93.18,85.85,88.17,8822.55,High Value Customers
12783.0,1,86,1603.87,98.33,63.62,67.54,7098.25,Mid Value Customers
12784.0,8,129,1804.75,89.37,73.32,70.51,7418.2,Mid Value Customers
12785.0,2,58,1079.31,96.7,52.95,57.34,6192.7,Low Value Customers
12786.0,609,18,728.5,6.17,22.26,45.81,3279.9,Lost Customers
12787.0,9,45,859.18,87.86,45.72,50.42,5462.6,Lost Customers
12788.0,462,26,444.9,14.75,30.7,33.47,2983.1,Lost Customers
12789.0,64,8,273.35,57.8,10.01,21.02,2323.4,Lost Customers
12790.0,191,40,563.45,40.09,42.17,39.13,4018.6,Lost Customers
12791.0,373,30,777.75,26.62,34.59,47.64,4057.2,Lost Customers
12792.0,256,48,813.88,34.72,47.53,48.86,4634.0,Lost Customers
12793.0,334,44,1017.33,29.05,44.93,55.5,4836.15,Lost Customers
12794.0,52,45,860.41,62.09,45.72,50.47,5078.8,Lost Customers
12795.0,18,14,430.48,80.18,17.58,32.73,3530.25,Lost Customers
12796.0,627,7,381.0,5.06,8.78,29.23,1946.95,Lost Customers
12797.0,359,36,725.46,28.31,39.46,45.71,4122.5,Lost Customers
12798.0,9,33,8510.93,87.86,36.94,94.58,7628.0,Mid Value Customers
12799.0,528,15,219.35,10.88,18.66,16.73,1643.15,Lost Customers
12800.0,469,34,584.25,14.18,37.73,40.02,3545.7,Lost Customers
12801.0,477,51,1031.87,13.57,49.29,55.91,4757.3,Lost Customers
12802.0,183,140,2350.42,41.1,75.12,76.39,7071.55,Mid Value Customers
12803.0,392,55,1092.81,23.28,51.64,57.64,5068.6,Lost Customers
12804.0,465,66,327.02,14.37,56.26,25.14,3286.05,Lost Customers
12805.0,381,58,1434.95,25.06,52.95,65.06,5542.7,Lost Customers
12806.0,434,67,2878.96,16.83,56.61,80.19,6361.2,Low Value Customers
12807.0,382,18,269.95,24.83,22.26,20.72,2179.85,Lost Customers
12808.0,36,47,906.1,68.57,46.95,51.9,5291.55,Lost Customers
12809.0,167,89,1705.34,42.76,64.55,69.07,6376.75,Low Value Customers
12810.0,534,32,534.99,10.59,36.17,37.68,3316.35,Lost Customers
12811.0,260,56,1033.9,34.45,52.0,55.96,5154.55,Lost Customers
12812.0,44,15,229.64,65.31,18.66,17.57,2505.8,Lost Customers
12813.0,501,45,1687.8,12.31,45.72,68.82,5341.35,Lost Customers
12814.0,101,2,125.92,49.79,3.05,7.98,1277.25,Lost Customers
12815.0,147,47,1063.46,44.76,46.95,56.93,5211.05,Lost Customers
12816.0,95,29,572.2,50.48,33.63,39.57,3942.45,Lost Customers
12817.0,280,25,690.98,32.64,29.79,44.53,3832.45,Lost Customers
12818.0,177,16,1517.88,41.58,19.82,66.24,4861.5,Lost Customers
12819.0,457,19,540.52,15.04,23.5,38.05,3023.35,Lost Customers
12820.0,2,163,2647.94,96.7,78.56,78.78,8140.2,High Value Customers
12821.0,213,13,220.8,38.24,16.36,16.9,1993.9,Lost Customers
12822.0,70,47,918.98,56.34,46.95,52.37,5133.95,Lost Customers
12823.0,74,18,6501.5,54.66,22.26,92.34,6566.4,Low Value Customers
12824.0,59,25,397.12,59.72,29.79,30.53,3468.65,Lost Customers
12825.0,520,24,518.63,11.23,28.9,36.99,3069.9,Lost Customers
12826.0,2,162,2928.69,96.7,78.37,80.56,8232.4,High Value Customers
12827.0,5,25,430.15,92.49,29.79,32.7,4079.55,Lost Customers
12828.0,2,56,1018.71,96.7,52.0,55.52,6064.1,Low Value Customers
12829.0,321,20,345.35,29.79,24.71,26.76,2659.95,Lost Customers
12830.0,37,39,6748.4,68.22,41.56,92.86,7377.4,Mid Value Customers
12831.0,261,22,451.11,34.3,26.89,33.86,3183.5,Lost Customers
12832.0,31,27,383.03,70.99,31.66,29.43,3633.3,Lost Customers
12833.0,144,24,417.38,44.97,28.9,31.79,3290.0,Lost Customers
12834.0,282,18,312.38,32.39,22.26,23.95,2470.9,Lost Customers
12835.0,417,625,6018.67,19.47,96.69,91.43,8221.4,High Value Customers
12836.0,58,415,6546.47,60.19,93.67,92.44,8797.15,High Value Customers
12837.0,172,88,688.41,42.1,64.28,44.38,5000.8,Lost Customers
12838.0,33,360,3376.03,69.88,91.96,83.29,8387.95,High Value Customers
12839.0,2,564,9927.83,96.7,96.05,95.78,9599.9,Top Customers
12840.0,143,181,4013.87,45.08,80.78,86.05,7832.35,Mid Value Customers
12841.0,4,664,7390.48,93.18,97.0,93.45,9447.45,Top Customers
12842.0,69,48,1917.99,56.65,47.53,71.88,6229.05,Low Value Customers
12843.0,65,228,6345.61,57.42,84.78,92.16,8473.5,High Value Customers
12844.0,28,103,648.6,73.28,68.24,42.73,5496.55,Lost Customers
12845.0,266,27,354.09,33.74,31.66,27.53,2970.05,Lost Customers
12846.0,681,1,15.58,2.4,1.28,1.97,182.75,Lost Customers
12847.0,21,119,1636.9,78.17,71.42,68.14,7062.85,Mid Value Customers
12848.0,675,16,208.0,2.83,19.82,15.72,1501.65,Lost Customers
12849.0,30,144,3090.56,71.71,75.9,81.62,7841.75,Mid Value Customers
12850.0,445,2,330.0,15.84,3.05,25.38,1725.0,Lost Customers
12851.0,96,77,284.13,50.31,60.7,21.47,3756.5,Lost Customers
12852.0,289,20,299.75,31.93,24.71,22.48,2456.65,Lost Customers
12853.0,107,157,3728.5,48.99,77.74,84.94,7738.75,Mid Value Customers
12854.0,78,271,2922.37,53.65,87.92,80.53,7871.5,Mid Value Customers
12855.0,372,67,650.94,26.92,56.61,42.85,4458.85,Lost Customers
12856.0,7,314,2162.68,90.93,90.09,74.77,8179.0,High Value Customers
12857.0,210,122,3684.25,38.67,71.97,84.69,7397.1,Mid Value Customers
12858.0,382,38,151.73,24.83,40.81,10.47,2172.6,Lost Customers
12859.0,458,21,575.1,14.97,25.91,39.68,3184.25,Lost Customers
12860.0,692,16,55.47,1.85,19.82,3.0,787.35,Lost Customers
12861.0,619,4,68.25,5.65,4.97,3.57,430.2,Lost Customers
12862.0,425,131,1008.32,18.32,73.64,55.17,5518.35,Lost Customers
12863.0,51,49,2775.55,62.6,48.15,79.55,6758.75,Low Value Customers
12864.0,137,7,299.57,45.68,8.78,22.45,2183.35,Lost Customers
12865.0,25,196,3303.31,74.7,82.23,82.9,8146.9,High Value Customers
12866.0,282,63,1227.35,32.39,55.18,60.84,5487.45,Lost Customers
12867.0,25,1063,7862.69,74.7,98.92,93.91,9253.15,Top Customers
12868.0,185,134,2247.06,40.76,74.12,75.55,6990.25,Low Value Customers
12869.0,681,37,337.67,2.4,40.06,26.09,2672.75,Lost Customers
12870.0,365,95,1647.15,27.71,66.26,68.28,6158.85,Low Value Customers
12871.0,83,18,744.02,52.65,22.26,46.4,4009.55,Lost Customers
12872.0,326,396,3678.34,29.41,93.1,84.65,7889.9,Mid Value Customers
12873.0,281,35,2027.3,32.5,38.64,73.26,5676.0,Lost Customers
12874.0,384,49,933.42,24.58,48.15,52.84,4719.4,Lost Customers
12875.0,142,8,1356.99,45.23,10.01,63.75,4485.0,Lost Customers
12876.0,57,171,4068.59,60.62,79.57,86.23,8039.05,High Value Customers
12877.0,3,274,2955.17,94.77,88.14,80.8,8509.75,High Value Customers
12878.0,17,49,841.64,81.17,48.15,49.83,5402.7,Lost Customers
12879.0,44,12,552.57,65.31,15.05,38.67,3558.0,Lost Customers
12880.0,381,36,640.13,25.06,39.46,42.41,3892.25,Lost Customers
12881.0,275,7,298.0,33.04,8.78,22.35,1988.25,Lost Customers
12882.0,8,13,1463.04,89.37,16.36,65.58,5438.25,Lost Customers
12883.0,24,42,703.47,75.49,43.63,44.88,4909.65,Lost Customers
12884.0,87,7,309.05,51.76,8.78,23.58,2336.7,Lost Customers
12885.0,62,72,1158.27,58.96,58.71,59.34,5909.4,Lost Customers
12886.0,67,86,1351.09,56.89,63.62,63.58,6258.85,Low Value Customers
12887.0,383,13,222.4,24.69,16.36,17.08,1800.55,Lost Customers
12888.0,213,7,313.77,38.24,8.78,24.1,2162.5,Lost Customers
12889.0,380,27,365.66,25.3,31.66,28.44,2893.5,Lost Customers
12890.0,23,135,717.27,76.28,74.29,45.46,5873.2,Lost Customers
12891.0,185,12,819.5,40.76,15.05,49.06,3761.2,Lost Customers
12892.0,396,18,263.38,22.36,22.26,20.35,2122.45,Lost Customers
12893.0,30,31,188.14,71.71,35.44,14.1,2914.35,Lost Customers
12894.0,574,21,157.35,8.29,25.91,11.06,1509.95,Lost Customers
12895.0,41,24,347.3,66.6,28.9,26.93,3347.15,Lost Customers
12896.0,730,1,-29.75,0.8,1.28,0.98,104.3,Lost Customers
12897.0,204,14,514.25,39.03,17.58,36.82,3137.95,Lost Customers
12898.0,463,27,310.96,14.58,31.66,23.88,2481.9,Lost Customers
12899.0,413,17,366.4,20.13,21.03,28.48,2499.25,Lost Customers
12900.0,421,13,340.33,18.89,16.36,26.25,2217.9,Lost Customers
12901.0,8,125,16293.1,89.37,72.44,97.91,8898.8,High Value Customers
12902.0,264,10,138.68,33.96,12.4,9.34,1395.1,Lost Customers
12903.0,428,41,833.53,17.82,42.86,49.48,4274.5,Lost Customers
12904.0,17,71,509.58,81.17,58.31,36.55,4977.1,Lost Customers
12905.0,576,55,1011.82,8.14,51.64,55.28,4711.7,Lost Customers
12906.0,11,63,2919.81,85.58,55.18,80.51,7367.15,Mid Value Customers
12907.0,395,29,440.36,22.56,33.63,33.32,3179.9,Lost Customers
12908.0,58,7,1272.0,60.19,8.78,61.95,4573.5,Lost Customers
12909.0,39,168,3034.77,67.27,79.22,81.32,7858.25,Mid Value Customers
12910.0,22,138,5747.02,77.15,74.69,91.01,8403.5,High Value Customers
12911.0,551,236,1680.47,9.39,85.43,68.7,6482.25,Low Value Customers
12912.0,2,24,1662.3,96.7,28.9,68.51,6085.55,Low Value Customers
12913.0,4,92,6700.86,93.18,65.41,92.81,8464.55,High Value Customers
12914.0,400,9,223.98,21.89,11.22,17.17,1609.3,Lost Customers
12915.0,148,68,1084.85,44.64,57.05,57.46,5541.4,Lost Customers
12916.0,138,174,4630.22,45.57,79.8,88.39,7939.0,Mid Value Customers
12917.0,127,53,4329.5,46.72,50.57,87.33,7021.05,Mid Value Customers
12918.0,625,3,-10953.5,5.2,4.01,0.03,199.95,Lost Customers
12919.0,7,52,1301.44,90.93,49.87,62.66,6306.35,Low Value Customers
12920.0,16,59,488.09,82.19,53.37,35.49,4785.9,Lost Customers
12921.0,3,1577,34639.45,94.77,99.58,99.26,9868.25,Top Customers
12922.0,160,28,405.38,43.31,32.67,31.05,3337.5,Lost Customers
12923.0,63,60,789.87,58.45,53.83,48.08,5136.05,Lost Customers
12924.0,87,76,2423.15,51.76,60.33,76.98,6820.2,Low Value Customers
12925.0,4,50,729.33,93.18,48.75,45.84,5381.4,Lost Customers
12926.0,410,262,1548.46,20.48,87.31,66.8,6600.5,Low Value Customers
12927.0,394,11,197.31,22.83,13.69,14.86,1570.45,Lost Customers
12928.0,34,179,4304.89,69.58,80.4,87.11,8246.75,High Value Customers
12929.0,121,9,105.1,47.31,11.22,5.76,1363.05,Lost Customers
12930.0,77,27,409.9,54.02,31.66,31.3,3481.6,Lost Customers
12931.0,21,282,71299.67,78.17,88.53,99.7,9311.95,Top Customers
12932.0,538,95,1698.56,10.41,66.26,68.97,5937.3,Lost Customers
12933.0,23,293,1627.28,76.28,89.09,67.97,7555.25,Mid Value Customers
12934.0,736,2,181.65,0.24,3.05,13.56,840.9,Lost Customers
12935.0,1,260,4182.01,98.33,87.11,86.65,8854.0,High Value Customers
12936.0,16,63,1012.9,82.19,55.18,55.32,5930.85,Lost Customers
12937.0,14,217,3097.61,84.13,84.02,81.72,8277.15,High Value Customers
12938.0,25,9,114.14,74.7,11.22,6.82,1832.2,Lost Customers
12939.0,63,86,25264.8,58.45,63.62,98.89,8224.3,High Value Customers
12940.0,45,100,876.29,64.82,67.6,50.84,5796.5,Lost Customers
12941.0,723,27,377.49,1.42,31.66,29.01,2566.65,Lost Customers
12942.0,130,70,942.65,46.36,57.96,53.23,5361.85,Lost Customers
12943.0,300,27,489.0,31.36,31.66,35.53,3374.35,Lost Customers
12944.0,35,30,604.51,69.08,34.59,40.91,4323.95,Lost Customers
12945.0,287,51,900.11,32.1,49.29,51.65,4800.95,Lost Customers
12946.0,436,20,324.45,16.54,24.71,24.96,2362.2,Lost Customers
12947.0,143,103,1711.33,45.08,68.24,69.27,6533.25,Low Value Customers
12948.0,15,127,2306.18,83.2,72.86,76.07,7617.65,Mid Value Customers
12949.0,30,725,15391.0,71.71,97.43,97.64,9368.75,Top Customers
12950.0,1,23,1843.0,98.33,27.91,71.12,6223.85,Low Value Customers
12951.0,8,201,3164.42,89.37,82.64,82.16,8338.55,High Value Customers
12952.0,5,80,1382.84,92.49,61.49,64.15,6760.3,Low Value Customers
12953.0,9,48,828.81,87.86,47.53,49.36,5458.6,Lost Customers
12954.0,638,10,162.45,4.59,12.4,11.71,1084.9,Lost Customers
12955.0,0,183,4734.26,100.0,81.04,88.69,8809.15,High Value Customers
12956.0,305,42,521.89,30.96,43.63,37.18,3818.2,Lost Customers
12957.0,3,500,8628.42,94.77,95.25,94.65,9484.8,Top Customers
12958.0,399,49,539.49,22.09,48.15,38.0,3865.85,Lost Customers
12959.0,483,9,133.35,13.24,11.22,8.7,1013.7,Lost Customers
12960.0,413,70,1322.07,20.13,57.96,63.18,5515.65,Lost Customers
12961.0,378,40,211.99,25.77,42.17,16.06,2534.95,Lost Customers
12962.0,6,16,266.39,91.94,19.82,20.51,3101.75,Lost Customers
12963.0,7,181,3512.79,90.93,80.78,84.05,8410.1,High Value Customers
12964.0,436,26,132.24,16.54,30.7,8.67,1645.95,Lost Customers
12965.0,88,108,771.91,51.57,69.32,47.27,5453.0,Lost Customers
12966.0,9,10,160.18,87.86,12.4,11.29,2310.85,Lost Customers
12967.0,2,79,3840.77,96.7,61.18,85.44,7985.1,Mid Value Customers
12968.0,111,5,135.95,48.57,6.13,9.11,1413.5,Lost Customers
12969.0,602,5,122.45,6.52,6.13,7.59,699.15,Lost Customers
12970.0,6,345,1524.97,91.94,91.26,66.43,7770.55,Mid Value Customers
12971.0,3,411,15482.74,94.77,93.61,97.66,9601.15,Top Customers
12972.0,413,85,1115.95,20.13,63.22,58.2,5399.55,Lost Customers
12973.0,413,6,385.55,20.13,7.47,29.7,2159.55,Lost Customers
12974.0,197,32,408.95,39.65,36.17,31.18,3394.75,Lost Customers
12975.0,429,118,1993.99,17.58,71.21,72.82,6405.1,Low Value Customers
12976.0,211,154,3156.38,38.52,77.34,82.09,7412.95,Mid Value Customers
12977.0,155,58,517.63,43.82,52.95,36.92,4276.4,Lost Customers
12978.0,384,164,2496.07,24.58,78.69,77.62,6998.5,Low Value Customers
12979.0,728,57,479.54,1.04,52.44,35.14,3521.5,Lost Customers
12980.0,155,59,15909.39,43.82,53.37,97.83,7639.05,Mid Value Customers
12981.0,29,20,372.22,72.46,24.71,28.78,3411.1,Lost Customers
12982.0,239,214,2562.12,36.12,83.79,78.09,7350.45,Mid Value Customers
12983.0,597,30,490.08,6.84,34.59,35.58,3097.2,Lost Customers
12984.0,18,4,97.5,80.18,4.97,5.16,1635.6,Lost Customers
12985.0,0,78,1215.62,100.0,60.95,60.64,6663.7,Low Value Customers
12986.0,402,141,1991.59,21.6,75.32,72.79,6587.05,Low Value Customers
12987.0,73,68,1298.51,55.08,57.05,62.59,5980.15,Lost Customers
12988.0,291,83,535.32,31.78,62.53,37.71,4426.65,Lost Customers
12989.0,2,105,12846.8,96.7,68.74,97.09,8852.65,High Value Customers
12990.0,30,27,955.5,71.71,31.66,53.64,4975.65,Lost Customers
12991.0,22,45,764.82,77.15,45.72,46.95,5111.1,Lost Customers
12992.0,724,6,93.35,1.31,7.47,4.91,513.8,Lost Customers
12993.0,22,82,1191.26,77.15,62.17,60.11,6328.4,Low Value Customers
12994.0,3,73,902.22,94.77,59.16,51.73,6041.5,Low Value Customers
12995.0,77,5,200.72,54.02,6.13,15.06,1822.5,Lost Customers
12996.0,375,22,355.5,26.18,26.89,27.62,2718.5,Lost Customers
12997.0,21,121,2065.11,78.17,71.78,73.66,7377.25,Mid Value Customers
12998.0,492,61,897.38,12.79,54.33,51.55,4657.0,Lost Customers
12999.0,195,28,455.88,39.88,32.67,34.18,3458.2,Lost Customers
13000.0,106,65,965.0,49.24,55.92,53.87,5379.05,Lost Customers
13001.0,3,1020,24136.05,94.77,98.77,98.82,9819.75,Top Customers
13002.0,317,23,414.13,30.08,27.91,31.59,3025.95,Lost Customers
13003.0,105,6,149.05,49.49,7.47,10.22,1528.55,Lost Customers
13004.0,11,857,11143.99,85.58,98.23,96.31,9527.65,Top Customers
13005.0,173,60,935.03,41.94,53.83,52.93,5155.15,Lost Customers
13006.0,55,4,81.57,61.3,4.97,4.38,1309.5,Lost Customers
13007.0,579,11,175.25,7.93,13.69,12.98,1243.55,Lost Customers
13008.0,322,39,543.28,29.71,41.56,38.25,3796.2,Lost Customers
13009.0,672,4,234.0,2.96,4.97,17.98,1182.4,Lost Customers
13010.0,373,12,330.12,26.62,15.05,25.41,2248.35,Lost Customers
13011.0,371,3,101.1,27.18,4.01,5.44,827.2,Lost Customers
13012.0,8,174,2591.18,89.37,79.8,78.32,8042.15,High Value Customers
13013.0,0,490,12601.82,100.0,95.09,96.97,9686.05,Top Customers
13014.0,2,242,5220.83,96.7,85.99,89.9,8974.7,High Value Customers
13015.0,52,358,6465.72,62.09,91.89,92.29,8764.0,High Value Customers
13016.0,72,47,789.89,55.48,46.95,48.1,4886.2,Lost Customers
13017.0,6,1,204.0,91.94,1.28,15.31,2259.55,Lost Customers
13018.0,15,606,9742.81,83.2,96.47,95.57,9398.45,Top Customers
13019.0,378,57,1212.95,25.77,52.44,60.54,5289.45,Lost Customers
13020.0,547,42,606.96,9.7,43.63,41.0,3709.4,Lost Customers
13021.0,3,265,4786.38,94.77,87.54,88.76,8929.55,High Value Customers
13022.0,429,5,65.3,17.58,6.13,3.5,640.1,Lost Customers
13023.0,63,76,1449.03,58.45,60.33,65.31,6278.7,Low Value Customers
13024.0,463,34,535.42,14.58,37.73,37.75,3426.85,Lost Customers
13025.0,731,13,323.39,0.66,16.36,24.87,1868.55,Lost Customers
13026.0,0,86,1690.12,100.0,63.62,68.87,7196.45,Mid Value Customers
13027.0,113,89,17148.0,48.26,64.55,98.08,8054.8,High Value Customers
13028.0,22,47,659.68,77.15,46.95,43.18,4940.65,Lost Customers
13029.0,30,17,1927.3,71.71,21.03,72.0,5666.55,Lost Customers
13030.0,10,92,1227.22,86.63,65.41,60.82,6606.85,Low Value Customers
13031.0,406,407,3419.27,21.18,93.52,83.47,7714.15,Mid Value Customers
13032.0,38,214,2817.59,67.8,83.79,79.75,7916.95,Mid Value Customers
13033.0,356,13,220.55,28.59,16.36,16.85,1846.4,Lost Customers
13034.0,54,44,922.68,61.42,44.93,52.56,5160.0,Lost Customers
13035.0,57,45,1328.95,60.62,45.72,63.31,5762.95,Lost Customers
13036.0,684,6,307.1,2.12,7.47,23.29,1536.85,Lost Customers
13037.0,137,241,3842.55,45.68,85.85,85.48,7962.1,Mid Value Customers
13038.0,79,28,908.46,53.36,32.67,51.97,4638.85,Lost Customers
13039.0,583,55,1010.73,7.64,51.64,55.23,4701.45,Lost Customers
13040.0,8,43,676.99,89.37,44.3,43.89,5083.5,Lost Customers
13041.0,450,35,799.13,15.55,38.64,48.41,4055.0,Lost Customers
